paper_id,pmid,pmcid,doi,title,queue_reason,preferred_source,notes
pmid-40199068,40199068,PMC13095474,10.1016/j.molpha.2025.100020,Traffic control: Mechanisms of ligand-specific internalization and intracellular distribution of CCR5.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-39900759,39900759,,10.1007/978-1-0716-4276-4_8,RNA-Seq and Gene Set Enrichment Analysis (GSEA) in Peripheral Blood Mononuclear Cells (PBMCs).,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-39585616,39585616,,10.1007/978-1-0716-4256-6_7,Proximity Proteomics to Profile Ebola Virus Protein Interactome in Its Functional Context.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-39480090,39480090,PMC11575316,10.1128/jvi.00947-24,Cyclophilin A facilitates HIV-1 integration.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-39389033,39389033,,10.1016/j.chom.2024.09.002,MX2 forms nucleoporin-comprising cytoplasmic biomolecular condensates that lure viral capsids.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-39128851,39128851,PMC11587837,10.1080/15548627.2024.2390814,AP3B1 facilitates PDIA3/ERP57 function to regulate rabies virus glycoprotein selective degradation and viral entry.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-38948800,38948800,PMC11212919,10.1101/2024.06.15.599180,Cyclophilin A Facilitates HIV-1 DNA Integration.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-38899932,38899932,PMC11265465,10.1128/jvi.00534-24,"The interferon-regulated host factor hnRNPA0 modulates HIV-1 production by interference with LTR activity, mRNA trafficking, and programmed ribosomal frameshifting.",PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-38888347,38888347,PMC11265353,10.1128/jvi.00556-24,Transcription factor EB (TFEB) interaction with RagC is disrupted during enterovirus D68 infection.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-38742902,38742902,PMC11237476,10.1128/jvi.01705-23,LINC08148 promotes the caveola-mediated endocytosis of Zika virus through upregulating transcription of Src.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-38417690,38417690,,10.1016/j.abb.2024.109947,Cellular HSF1 expression is induced during HIV-1 infection by activation of its promoter mediated through the cooperative interaction of HSF1 and viral Nef protein.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-38352529,38352529,PMC10862950,10.21203/rs.3.rs-3838220/v1,A protein-proximity screen reveals Ebola virus co-opts the mRNA decapping complex through the scaffold protein EDC4.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-38197631,38197631,PMC10878072,10.1128/jvi.01567-23,RUNX3 inhibits KSHV lytic replication by binding to the viral genome and repressing transcription.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-38189249,38189249,PMC10878262,10.1128/jvi.01749-23,N-terminal acetyltransferase 6 facilitates enterovirus 71 replication by regulating PI4KB expression and replication organelle biogenesis.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-37961097,37961097,PMC10635066,10.1101/2023.11.01.565224,Ligand-Dependent Mechanisms of CC Chemokine Receptor 5 (CCR5) Trafficking Revealed by APEX2 Proximity Labeling Proteomics.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-37905837,37905837,PMC10688328,10.1128/jvi.01044-23,HIV-1 Tat commandeers nuclear export of Rev-viral RNA complex by controlling hnRNPA2-mediated splicing.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-37843371,37843371,PMC10688351,10.1128/jvi.00732-23,Emerging role of cyclophilin A in HIV-1 infection: from producer cell to the target cell nucleus.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-37750702,37750702,PMC10732038,10.1128/mmbr.00048-22,Capsid-host interactions for HIV-1 ingress.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-37562033,37562033,PMC10651195,10.1093/infdis/jiad325,An Antiviral Role for TRIM14 in Ebola Virus Infection.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-37540094,37540094,,10.1021/acs.jproteome.3c00162,Quantitative Proteomics of the CDK9 Interactome Reveals a Function of the HSP90-CDC37-P-TEFb Complex for BETi-Induced HIV-1 Latency Reactivation.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-37406340,37406340,,10.1146/annurev-virology-111821-100816,Small but Highly Versatile: The Viral Accessory Protein Vpu.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-37358446,37358446,PMC10373548,10.1128/jvi.00255-23,KIF16B Mediates Anterograde Transport and Modulates Lysosomal Degradation of the HIV-1 Envelope Glycoprotein.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-37193327,37193327,PMC10182223,10.1007/s13205-023-03569-0,Prediction of human protein interactome of dengue virus non-structural protein 5 (NS5) and its downstream immunological implications.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-37149044,37149044,,10.1016/j.antiviral.2023.105622,Host factor DUSP5 potently inhibits dengue virus infection by modulating cytoskeleton rearrangement.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-36995092,36995092,PMC10062123,10.1128/jvi.01763-22,KSHV Viral Protein Kinase Interacts with USP9X to Modulate the Viral Lifecycle.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-36773550,36773550,,10.1016/j.ejmech.2023.115188,Various strategies for developing APOBEC3G protectors to circumvent human immunodeficiency virus type 1.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-36723955,36723955,,10.1096/fj.202201738R,DNAJB8 facilitates autophagic-lysosomal degradation of viral Vif protein and restricts HIV-1 virion infectivity by rescuing APOBEC3G expression in host cells.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-36648422,36648422,,10.1089/omi.2022.0130,Pathogenesis of Human Immunodeficiency Virus and Mycobacterium tuberculosis Infection as Revealed by Transcriptome and Interactome Data.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-36411658,36411658,,10.1016/j.biopha.2022.113850,Assessing the potential of repurposing ion channel inhibitors to treat emerging viral diseases and the role of this host factor in virus replication.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-36326276,36326276,PMC9682979,10.1128/jvi.01469-22,Shiftless Restricts Viral Gene Expression and Influences RNA Granule Formation during Kaposi's Sarcoma-Associated Herpesvirus Lytic Replication.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-35977432,35977432,,10.1016/j.jmgm.2022.108291,In silico study on miRNA regulation and NSs protein interactome characterization of the SFTS virus.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-35964311,35964311,,10.31857/S0026898422040115,[HIV Restriction Factor APOBEC3G and Prospects for Its Use in Gene Therapy for HIV].,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-35913217,35913217,PMC9400502,10.1128/jvi.00526-22,Riplet Binds the Zinc Finger Antiviral Protein (ZAP) and Augments ZAP-Mediated Restriction of HIV-1.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-35862260,35862260,,10.1021/acs.jmedchem.2c00649,Targeting the RNA G-Quadruplex and Protein Interactome for Antiviral Therapy.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-35766490,35766490,PMC9327697,10.1128/jvi.00652-22,The Myeloid-Specific Transcription Factor PU.1 Upregulates Mannose Receptor Expression but Represses Basal Activity of the HIV-LTR Promoter.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-35730977,35730977,PMC9278143,10.1128/jvi.00577-22,"Inhibition of a Chromatin and Transcription Modulator, SLTM, Increases HIV-1 Reactivation Identified by a CRISPR Inhibition Screen.",PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-35652656,35652656,PMC9215245,10.1128/jvi.00704-22,The Dengue Virus Nonstructural Protein 1 (NS1) Interacts with the Putative Epigenetic Regulator DIDO1 to Promote Flavivirus Replication in Mosquito Cells.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-35604218,35604218,PMC9215225,10.1128/jvi.00101-22,KSHV RTA Induces Degradation of the Host Transcription Repressor ID2 To Promote the Viral Lytic Cycle.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-35397701,35397701,PMC11072344,10.1007/s00018-022-04245-x,Mapping of molecular interactions between human E3 ligase TRIM69 and Dengue virus NS3 protease using hydrogen-deuterium exchange mass spectrometry.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-35390695,35390695,,10.1016/j.virol.2022.03.007,Septin 2 interacts with dengue virus replication complex proteins and participates in virus replication in mosquito cells.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-35266803,35266803,PMC9006918,10.1128/jvi.01962-21,RACK1 Associates with RNA-Binding Proteins Vigilin and SERBP1 to Facilitate Dengue Virus Replication.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-35254825,35254825,,10.1021/acsinfecdis.1c00470,miR-383 Regulates Hepatic Lipid Homeostasis and Response to Dengue Virus Infection.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-34971702,34971702,,10.1016/j.virusres.2021.198668,High-mobility group box 1 protein promotes dengue virus replication by interacting with untranslated regions of viral genome.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-34954236,34954236,,10.1016/j.jmb.2021.167421,Feline Leukemia Virus-B Envelope Together With its GlycoGag and Human Immunodeficiency Virus-1 Nef Mediate Resistance to Feline SERINC5.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-34811497,34811497,PMC8752805,10.1038/s41423-021-00802-9,HIV-1 Vif suppresses antiviral immunity by targeting STING.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-34787459,34787459,PMC8826805,10.1128/JVI.01782-21,Protein-RNA Interactome Analysis Reveals Wide Association of Kaposi's Sarcoma-Associated Herpesvirus ORF57 with Host Noncoding RNAs and Polysomes.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-34757838,34757838,PMC8791308,10.1128/JVI.01597-21,MicroRNA-376b-3p Promotes Porcine Reproductive and Respiratory Syndrome Virus Replication by Targeting Viral Restriction Factor TRIM22.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-34730395,34730395,PMC8791300,10.1128/JVI.01708-21,Host Restriction Factor A3G Inhibits the Replication of Enterovirus D68 by Competitively Binding the 5' Untranslated Region with PCBP1.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-34709640,34709640,,10.1007/978-1-0716-1879-0_10,Isolation and Identification of Dengue Virus Interactome with Human Plasma Proteins by Affinity Purification-Mass Spectrometry.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-34818858,34818858,,10.4103/0972-9062.313961,Lipids fluctuations in mosquitoes upon arboviral infections.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-34550340,34550340,,10.1093/femspd/ftab046,Computational analysis of human host binding partners of chikungunya and dengue viruses during coinfection.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-34523960,34523960,PMC8577350,10.1128/JVI.01170-21,APOBEC3B Potently Restricts HIV-2 but Not HIV-1 in a Vif-Dependent Manner.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-34425283,34425283,,10.1016/j.bbrc.2021.08.031,STUB1/CHIP promotes ubiquitination and degradation of HIV-1 Vif to restore the cellular level of APOBEC3G protein.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-34242702,34242702,,10.1016/j.jhep.2021.06.038,Novel function of SART1 in HNF4α transcriptional regulation contributes to its antiviral role during HBV infection.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-34011540,34011540,PMC8274603,10.1128/JVI.00971-20,"Human Immunodeficiency Virus Type 1 Vpr Mediates Degradation of APC1, a Scaffolding Component of the Anaphase-Promoting Complex/Cyclosome.",PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-34001508,34001508,PMC8284442,10.1128/AAC.02349-20,A Novel Series of Indole Alkaloid Derivatives Inhibit Dengue and Zika Virus Infection by Interference with the Viral Replication Complex.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-33999509,33999509,,10.1111/febs.16025,APOBEC3G rescues cells from the deleterious effects of DNA damage.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-33731458,33731458,PMC8139707,10.1128/JVI.02336-20,Valosin-containing protein/p97 plays critical roles in the Japanese encephalitis virus life cycle.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-33691013,33691013,,,Protein sequence models for prediction and comparative analysis of the SARS-CoV-2 -human interactome.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-33464395,33464395,,10.1007/s00438-020-01753-y,"Saccharomyces cerevisiae RNA lariat debranching enzyme, Dbr1p, is required for completion of reverse transcription by the retrovirus-like element Ty1 and cleaves branched Ty1 RNAs.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-33432690,33432690,,10.1111/cmi.13302,Valosin-containing protein ATPase activity regulates the morphogenesis of Zika virus replication organelles and virus-induced cell death.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-36659189,36659189,,10.1016/j.scib.2019.12.028,Restriction of exogenous DNA expression by SAMHD1.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-33009785,33009785,,10.31857/S0026898420050031,[Retrovirus Restriction Factor TRIM5α: The Mechanism of Action and Prospects for Use in Gene Therapy of HIV Infection].,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32991267,32991267,,10.1146/annurev-virology-012720-094902,RNA Lariat Debranching Enzyme as a Retroviral and Long-Terminal-Repeat Retrotransposon Host Factor.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32738280,32738280,,10.1016/j.virusres.2020.198087,Interferon stimulated gene 15 promotes Zika virus replication through regulating Jak/STAT and ISGylation pathways.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32727880,32727880,PMC7495382,10.1128/JVI.01306-20,Cortactin Interacts with Hepatitis C Virus Core and NS5A Proteins: Implications for Virion Assembly.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32727878,32727878,PMC7527057,10.1128/JVI.00532-20,ISGylation of Hepatitis C Virus NS5A Protein Promotes Viral RNA Replication via Recruitment of Cyclophilin A.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32376623,32376623,PMC7343194,10.1128/JVI.00404-20,HIV-1 Exploits CLASP2 To Induce Microtubule Stabilization and Facilitate Virus Trafficking to the Nucleus.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32376621,32376621,PMC7343206,10.1128/JVI.00287-20,Kaposi's Sarcoma-Associated Herpesvirus Fine-Tunes the Temporal Expression of Late Genes by Manipulating a Host RNA Quality Control Pathway.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32327259,32327259,,10.1016/j.bbrc.2020.04.041,Proximity proteomics identifies novel function of Rab14 in trafficking of Ebola virus matrix protein VP40.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32294532,32294532,,10.1016/j.jhep.2020.03.047,C19orf66 is an interferon-induced inhibitor of HCV replication that restricts formation of the viral replication organelle.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32291285,32291285,PMC7247306,10.1074/jbc.RA120.013280,The viral protein U (Vpu)-interacting host protein ATP6V0C down-regulates cell-surface expression of tetherin and thereby contributes to HIV-1 release.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32238588,32238588,PMC7307100,10.1128/JVI.00416-20,Antiviral Activity and Adaptive Evolution of Avian Tetherins.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32152226,32152226,PMC7152771,10.1074/jbc.RA119.010534,The HIV-1 capsid-binding host factor CPSF6 is post-transcriptionally regulated by the cellular microRNA miR-125b.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32119870,32119870,,10.1016/j.antiviral.2020.104756,"Apolipoprotein M, identified as a novel hepatitis C virus (HCV) particle associated protein, contributes to HCV assembly and interacts with E2 protein.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32102874,32102874,PMC7163128,10.1128/JVI.00029-20,BPIFB3 Regulates Endoplasmic Reticulum Morphology To Facilitate Flavivirus Replication.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32075911,32075911,PMC7105322,10.1074/jbc.RA120.012767,The C-terminal domain of feline and bovine SAMHD1 proteins has a crucial role in lentiviral restriction.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32016635,32016635,,10.1007/s11033-020-05267-z,Human Tat-specific factor 1 binds the HIV-1 genome and selectively transports HIV-1 RNAs.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31941780,31941780,PMC7081906,10.1128/JVI.01708-19,Inhibition of Vif-Mediated Degradation of APOBEC3G through Competitive Binding of Core-Binding Factor Beta.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31915280,31915280,PMC7081898,10.1128/JVI.01751-19,A Genome-Wide CRISPR-Cas9 Screen Identifies the Dolichol-Phosphate Mannose Synthase Complex as a Host Dependency Factor for Dengue Virus Infection.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31863794,31863794,,10.1016/j.jhep.2019.12.009,Interferon-inducible MX2 is a host restriction factor of hepatitis B virus replication.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31821132,31821132,,10.1099/jgv.0.001356,mTORC1 restricts hepatitis C virus RNA replication through ULK1-mediated suppression of miR-122 and facilitates post-replication events.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31792053,31792053,PMC6956528,10.1074/jbc.RA119.011617,The RNA-binding protein QKI-7 recruits the poly(A) polymerase GLD-2 for 3' adenylation and selective stabilization of microRNA-122.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31645450,31645450,PMC6955281,10.1128/JVI.00858-19,Surfeit 4 Contributes to the Replication of Hepatitis C Virus Using Double-Membrane Vesicles.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
