paper_id,pmid,pmcid,doi,title,queue_reason,preferred_source,notes
pmid-37661017,37661017,,10.1016/j.neuroscience.2023.08.036,NEDD4 Like E3 Ubiquitin Protein Ligase Represses Astrocyte Activation and Aggravates Neuroinflammation in Mice with Depression via Paired Box 6 Ubiquitination.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-37116471,37116471,,10.1016/j.cell.2023.03.018,Regulation of Pax3 by Proteasomal Degradation of Monoubiquitinated Protein in Skeletal Muscle Progenitors.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-34852207,34852207,,10.1152/ajpcell.00344.2021,Aerobic exercise and resistance exercise alleviate skeletal muscle atrophy through IGF-1/IGF-1R-PI3K/Akt pathway in mice with myocardial infarction.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32967521,32967521,PMC8496716,10.1080/15548627.2020.1826716,Loss of PKD1/polycystin-1 impairs lysosomal activity in a CAPN (calpain)-dependent manner.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32841355,32841355,,10.1210/clinem/dgaa584,Congenital Hypothyroidism Due to Truncating PAX8 Mutations: A Case Series and Molecular Function Studies.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31980842,31980842,,10.1007/s00223-020-00661-y,Modulators of Fam210a and Roles of Fam210a in the Function of Myoblasts.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31888889,31888889,,10.1158/0008-5472.CAN-19-1479,Aurora A Kinase Inhibition Destabilizes PAX3-FOXO1 and MYCN and Synergizes with Navitoclax to Induce Rhabdomyosarcoma Cell Death.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31494105,31494105,,10.1016/j.cbi.2019.108813,"""Verteporfin exhibits anti-proliferative activity in embryonal and alveolar rhabdomyosarcoma cell lines"".",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31391550,31391550,,10.1038/s41388-019-0907-2,HBx regulates transcription factor PAX8 stabilization to promote the progression of hepatocellular carcinoma.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30526042,30526042,,10.1096/fj.201801977R,Activating β-catenin/Pax6 axis negatively regulates osteoclastogenesis by selectively inhibiting phosphorylation of p38/MAPK.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29317485,29317485,PMC6596271,10.1523/JNEUROSCI.1545-17.2017,"Meis1 Coordinates Cerebellar Granule Cell Development by Regulating Pax6 Transcription, BMP Signaling and Atoh1 Degradation.",PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28942144,28942144,,10.1016/j.bbrc.2017.09.103,Microgravity influences maintenance of the human muscle stem/progenitor cell pool.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28289184,28289184,PMC5533229,10.1681/ASN.2016070732,Renal Tubular Ubiquitin-Protein Ligase NEDD4-2 Is Required for Renal Adaptation during Long-Term Potassium Depletion.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27690155,27690155,,10.1111/apha.12811,Cyclosporin a induces renal episodic hypoxia.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27555585,27555585,PMC5018744,10.1073/pnas.1600770113,Hedgehog-dependent E3-ligase Midline1 regulates ubiquitin-mediated proteasomal degradation of Pax6 during visual system development.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27453350,27453350,,10.1002/path.4773,P/CAF mediates PAX3-FOXO1-dependent oncogenesis in alveolar rhabdomyosarcoma.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27067111,27067111,,10.1016/j.jmb.2016.04.004,Structural and Dynamics Studies of Pax5 Reveal Asymmetry in Stability and DNA Binding by the Paired Domain.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26329581,26329581,,10.1126/scisignal.aab1995,The E3 ligase APC/C(Cdh1) promotes ubiquitylation-mediated proteolysis of PAX3 to suppress melanocyte proliferation and melanoma growth.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-25398439,25398439,,10.1158/0008-5472.CAN-14-1246,"PLK1 phosphorylates PAX3-FOXO1, the inhibition of which triggers regression of alveolar Rhabdomyosarcoma.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-25025573,25025573,,10.1016/j.cellsig.2014.07.006,Ret finger protein mediates Pax7-induced ubiquitination of MyoD in skeletal muscle atrophy.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-24554430,24554430,,10.1242/jcs.136259,RAGE signaling deficiency in rhabdomyosarcoma cells causes upregulation of PAX7 and uncontrolled proliferation.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-24435167,24435167,,10.1158/1541-7786.MCR-13-0337,Functional heterogeneity of PAX5 chimeras reveals insight for leukemia development.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23814486,23814486,PMC3689237,10.1593/neo.121888,PAX3-FOXO1 induces up-regulation of Noxa sensitizing alveolar rhabdomyosarcoma cells to apoptosis.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-22898500,22898500,,10.1530/EJE-12-0410,Functional characterization of four novel PAX8 mutations causing congenital hypothyroidism: new evidence for haploinsufficiency as a disease mechanism.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22546857,22546857,PMC3366393,10.1172/JCI45851,CD19 is a major B cell receptor-independent activator of MYC-driven B-lymphomagenesis.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-22277187,22277187,,10.1016/j.archoralbio.2011.12.005,Novel missense mutations in PAX9 causing oligodontia.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22446594,22446594,,,Regulation of Pax7 protein levels by caspase-3 and proteasome activity in differentiating myoblasts.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-21297014,21297014,PMC3144107,10.1177/0022034510387430,Msx1 mutations: how do they cause tooth agenesis?,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21084637,21084637,PMC3000302,10.1073/pnas.1007866107,"Sumoylation activates the transcriptional activity of Pax-6, an important transcription factor for eye and brain development.",PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-20495365,20495365,,10.4161/cc.9.10.11533,The Quaking family of RNA-binding proteins: coordinators of the cell cycle and differentiation.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-20032463,20032463,PMC2844168,10.1074/jbc.M109.061861,Histone deacetylase 10 relieves repression on the melanogenic program by maintaining the deacetylation status of repressors.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-20017165,20017165,,10.1002/pros.21099,The developmental expression profile of PAX2 in the murine prostate.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-19429910,19429910,PMC2706687,10.1093/hmg/ddp221,Pathogenic mechanisms of tooth agenesis linked to paired domain mutations in human PAX9.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-19406115,19406115,,10.1016/j.ydbio.2009.04.026,Determination of cell fates in the R7 equivalence group of the Drosophila eye by the concerted regulation of D-Pax2 and TTK88.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-19223471,19223471,PMC2663301,10.1128/MCB.01543-08,Pax6 regulates the proglucagon processing enzyme PC2 and its chaperone 7B2.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-18974227,18974227,,10.1677/JME-08-0100,Pax8 protein stability is controlled by sumoylation.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-18708529,18708529,PMC2578802,10.1110/ps.035956.108,Identification of serine 205 as a site of phosphorylation on Pax3 in proliferating but not differentiating primary myoblasts.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-18628401,18628401,PMC2492742,10.1101/gad.471708,Trim11 modulates the function of neurogenic transcription factor Pax6 through ubiquitin-proteosome system.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-18497074,18497074,,10.1007/978-0-387-69080-3_49,Proteomic analysis of autocrine/paracrine effects of human growth hormone in human mammary carcinoma cells.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-18395835,18395835,PMC2747029,10.1002/dvg.20384,Cre reporter mouse expressing a nuclear localized fusion of GFP and beta-galactosidase reveals new derivatives of Pax3-expressing precursors.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-18198106,18198106,,10.1051/medsci/200824131,[Proteasomal degradation of Pax3 in skeletal muscle progenitors: one ubiquitin does the trick!].,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-18053811,18053811,,10.1016/j.febslet.2007.11.056,Dissection of the functional interaction between p53 and the embryonic proto-oncoprotein PAX3.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-17986608,17986608,PMC2084300,10.1073/pnas.0708910104,PAX3-FOXO1 controls expression of the p57Kip2 cell-cycle regulator through degradation of EGR1.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-17698292,17698292,PMC2043499,10.1016/j.bbagen.2007.06.016,The oncogenic fusion protein Pax3-FKHR has a greater post-translational stability relative to Pax3 during early myogenesis.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-17662948,17662948,,10.1016/j.cell.2007.05.044,Regulation of Pax3 by proteasomal degradation of monoubiquitinated protein in skeletal muscle progenitors.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-16899557,16899557,,10.1677/joe.1.06725,Estrogen-triggered delays in mammary gland gene expression during the estrous cycle: evidence for a novel timing system.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-16885413,16885413,,10.1681/ASN.2005111157,Akt and Mammalian target of rapamycin regulate separate systems of proteolysis in renal tubular cells.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-16516044,16516044,,10.1016/S0022-5347(05)00654-3,Complete unilateral ureteral obstruction in the fetal lamb. Part II: Long-term outcomes of renal tissue development.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-16494873,16494873,,10.1016/j.febslet.2006.02.011,Sumoylation of the SOX10 transcription factor regulates its transcriptional activity.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-16024294,16024294,,10.1016/j.modgep.2005.04.010,"Pax6-dependence of Six3, Eya1 and Dach1 expression during lens and nasal placode induction.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-15963731,15963731,,10.1016/j.smim.2005.05.012,Bone marrow microenvironmental changes in aged mice compromise V(D)J recombinase activity and B cell generation.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-15906682,15906682,,,Stability of genomic DNA in dried blood spots stored on filter paper.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-15456759,15456759,,10.1074/jbc.M411021200,Human PTIP facilitates ATM-mediated activation of p53 and promotes cellular resistance to ionizing radiation.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-15143176,15143176,PMC416398,10.1128/MCB.24.11.4824-4834.2004,Paired-type homeodomain transcription factors are imported into the nucleus by karyopherin 13.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-14607846,14607846,,10.1074/jbc.M305648200,Functional analysis of a mutation in PAX9 associated with familial tooth agenesis in humans.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-12559490,12559490,,10.1016/s0925-4773(02)00456-2,"Pax6 in the sepiolid squid Euprymna scolopes: evidence for a role in eye, sensory organ and brain development.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-12366685,12366685,,10.1034/j.1600-065x.2002.18708.x,Stability and plasticity of wild-type and Pax5-deficient precursor B cells.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-11607823,11607823,,10.1038/sj.onc.1204599,Gene fusions involving PAX and FOX family members in alveolar rhabdomyosarcoma.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-11262416,11262416,,10.1074/jbc.M101777200,A mechanism regulating proteolysis of specific proteins during renal tubular cell growth.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-11059777,11059777,,,Hormone-dependent tumor regression in vivo by an inducible transcriptional repressor directed at the PAX3-FKHR oncogene.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-10748034,10748034,,10.1074/jbc.M001551200,BSAP (Pax5)-importin alpha 1 (Rch1) interaction identifies a nuclear localization sequence.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-9259183,9259183,,,"Transforming growth factor-beta 1 regulates the expression of Pax-2, a developmental control gene, in renal tubule cells.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-9191592,9191592,,,"Pax-6, Prox 1, and Chx10 homeobox gene expression correlates with phenotypic fate of retinal precursor cells.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-9019158,9019158,,,"Nuclear localization signals, DNA binding, and transactivation properties of quail Pax-6 (Pax-QNR) isoforms.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
