paper_id,pmid,pmcid,doi,title,fulltext_access_route,fulltext_xml_url,fulltext_pdf_url,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-38776375,38776375,PMC11145296,10.1073/pnas.2314619121,SUMO-specific protease 1 regulates germinal center B cell response through deSUMOylation of PAX5.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11145296.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-38657865,38657865,PMC11130726,10.1016/j.jbc.2024.107312,PTIP UFMylation promotes replication fork degradation in BRCA1-deficient cells.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11130726.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-38197297,38197297,,10.1096/fj.202301291RR,Nuclear-localized androgen receptor content following resistance exercise training is associated with hypertrophy in males but not females.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-36892588,36892588,,10.1007/s00223-023-01073-4,Urotensin II can Induce Skeletal Muscle Atrophy Associated with Upregulating Ubiquitin-Proteasome System and Inhibiting the Differentiation of Satellite Cells in CRF Mice.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-36860866,36860866,PMC9969136,10.3389/fimmu.2023.1089243,An arrayed CRISPR screen of primary B cells reveals the essential elements of the antibody secretion pathway.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9969136.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-36825441,36825441,PMC10157619,10.3724/abbs.2023025,"E3 ligase Deltex2 accelerates myoblast proliferation and inhibits myoblast differentiation by targeting Pax7 and MyoD, respectively.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10157619.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-36733766,36733766,PMC9888430,10.3389/fped.2022.978598,Deciphering an isolated lung phenotype of NKX2-1 frameshift pathogenic variant.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9888430.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-36274837,36274837,PMC9583931,10.3389/fcell.2022.1007120,Emerin interacts with histone methyltransferases to regulate repressive chromatin at the nuclear periphery.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9583931.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-35920196,35920196,PMC9827955,10.3724/abbs.2022043,PHD3 inhibits cell proliferation through hydroxylation of PAX2 at proline 9.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9827955.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-34852207,34852207,,10.1152/ajpcell.00344.2021,Aerobic exercise and resistance exercise alleviate skeletal muscle atrophy through IGF-1/IGF-1R-PI3K/Akt pathway in mice with myocardial infarction.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-34726504,34726504,,10.1089/thy.2021.0191,A Critical Balance Between PAX8 and the Hippo Mediator TAZ Determines Sodium/Iodide Symporter Expression and Function.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-34501239,34501239,PMC8432032,10.3390/jcm10173792,Biologic and Therapeutic Implications of Genomic Alterations in Acute Lymphoblastic Leukemia.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8432032.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-34340000,34340000,,10.1016/j.aquatox.2021.105926,Behavioral effects of early-life exposure to perfluorooctanoic acid might synthetically link to multiple aspects of dopaminergic neuron development and dopamine functions in zebrafish larvae.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-34206382,34206382,PMC8269395,10.3390/ijms22136669,Emerin Represses STAT3 Signaling through Nuclear Membrane-Based Spatial Control.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8269395.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-33660125,33660125,,10.1007/s11655-021-2865-0,Wide Pulse Width Electroacupuncture Ameliorates Denervation-Induced Skeletal Muscle Atrophy in Rats via IGF-1/PI3K/Akt Pathway.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-33571646,33571646,,10.1016/j.aanat.2021.151694,Localization of T-cell factor 4 positive fibroblasts and CD206-positive macrophages during skeletal muscle regeneration in mice.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-32693409,32693409,PMC7819760,10.1182/blood.2020006164,Molecular basis of ETV6-mediated predisposition to childhood acute lymphoblastic leukemia.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-32401642,32401642,PMC8143243,10.1080/15548627.2020.1752548,Autophagy in the physiological endometrium and cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8143243.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-34746812,34746812,PMC8562141,10.1016/j.crphys.2020.02.001,Co-ingestion of carbohydrate and whey protein induces muscle strength and myofibrillar protein accretion without a requirement of satellite cell activation.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8562141.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-33117128,33117128,PMC7549434,10.3389/fnmol.2020.00154,Gene Expression Profile at the Motor Endplate of the Neuromuscular Junction of Fast-Twitch Muscle.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7549434.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32990402,32990402,,10.1002/ajmg.a.61893,Phenotypic diversity and genetic complexity of PAX3-related Waardenburg syndrome.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-32841355,32841355,,10.1210/clinem/dgaa584,Congenital Hypothyroidism Due to Truncating PAX8 Mutations: A Case Series and Molecular Function Studies.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-32115872,32115872,,10.1111/febs.15269,USP7-dependent control of myogenin stability is required for terminal differentiation in skeletal muscle progenitors.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-32010341,32010341,PMC6966193,10.3892/etm.2019.8392,Regulation of immune response by S-1-propenylcysteine through autophagy-mediated protein degradation.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC6966193.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31441945,31441945,,10.1111/cup.13571,Concurrent cutaneous localization of Langerhans cell sarcoma and chronic lymphocytic leukemia/small lymphocytic lymphoma in a patient with a history of chronic lymphocytic leukemia/small lymphocytic lymphoma.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-31494105,31494105,,10.1016/j.cbi.2019.108813,"""Verteporfin exhibits anti-proliferative activity in embryonal and alveolar rhabdomyosarcoma cell lines"".",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-31391550,31391550,,10.1038/s41388-019-0907-2,HBx regulates transcription factor PAX8 stabilization to promote the progression of hepatocellular carcinoma.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-31201822,31201822,,10.1016/j.taap.2019.114625,A novel oleanolic acid derivative HA-19 ameliorates muscle atrophy via promoting protein synthesis and preventing protein degradation.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-30676333,30676333,,10.1097/PAS.0000000000001219,Adenocarcinoma of the Rete Testis: Clinicopathologic and Immunohistochemical Characterization of 6 Cases and Review of the Literature.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-30352879,30352879,,10.2337/db18-0285,"Transient PAX8 Expression in Islets During Pregnancy Correlates With β-Cell Survival, Revealing a Novel Candidate Gene in Gestational Diabetes Mellitus.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-29561272,29561272,,10.1097/PAI.0000000000000635,Novel Finding of Paired Box 5 (PAX5) Cytoplasmic Staining in Well-differentiated Rectal Neuroendocrine Tumors (Carcinoids) and Its Diagnostic and Potentially Prognostic Utility.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-30328290,30328290,PMC6204589,10.1002/jcsm.12354,Protein imbalance in the development of skeletal muscle wasting in tumour-bearing mice.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC6204589.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-29996314,29996314,,10.3760/cma.j.issn.0529-5807.2018.07.005,"[Clinicopathologic and molecular characterizations of Sertoli cell tumor, not otherwise specified of the testis].",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-29681515,29681515,PMC5935555,10.1016/j.stem.2018.03.022,The Dystrophin Glycoprotein Complex Regulates the Epigenetic Activation of Muscle Stem Cell Commitment.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5935555.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-29607880,29607880,,10.1266/ggs.17-00057,A novel nuclear localization signal spans the linker of the two DNA-binding subdomains in the conserved paired domain of Pax6.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-29475516,29475516,,10.1016/j.lssr.2017.08.005,Exposure to microgravity for 30 days onboard Bion M1 caused muscle atrophy and impaired regeneration in murine femoral Quadriceps.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-29442331,29442331,,10.1007/978-981-10-7311-3_18,Role of Zic Family Proteins in Transcriptional Regulation and Chromatin Remodeling.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-29215326,29215326,,10.1667/RR14901.1,The Role of FABP5 in Radiation-Induced Human Skin Fibrosis.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-29150011,29150011,PMC5728388,10.1016/j.ydbio.2017.08.036,Optimization of CRISPR/Cas9 genome editing for loss-of-function in the early chick embryo.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5728388.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28893539,28893539,,10.1016/j.bbrc.2017.09.034,Functional analysis of a SOX10 gene mutation associated with Waardenburg syndrome II.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-28700649,28700649,PMC5507275,10.1371/journal.pone.0180868,Autophagy mediates cell cycle response by regulating nucleocytoplasmic transport of PAX6 in limbal stem cells under ultraviolet-A stress.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5507275.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27748274,27748274,PMC5080925,10.4103/0971-5916.191747,Level of PAX5 in differential diagnosis of non-Hodgkin's lymphoma.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5080925.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27555585,27555585,PMC5018744,10.1073/pnas.1600770113,Hedgehog-dependent E3-ligase Midline1 regulates ubiquitin-mediated proteasomal degradation of Pax6 during visual system development.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-27144531,27144531,PMC4856311,10.1371/journal.pone.0154919,Ck2-Dependent Phosphorylation Is Required to Maintain Pax7 Protein Levels in Proliferating Muscle Progenitors.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC4856311.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27144473,27144473,PMC5019118,10.1002/stem.2396,Barx2 and Pax7 Regulate Axin2 Expression in Myoblasts by Interaction with β-Catenin and Chromatin Remodelling.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5019118.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-26858405,26858405,PMC4776458,10.1073/pnas.1522658112,"Adaptive methylation regulation of p53 pathway in sympatric speciation of blind mole rats, Spalax.",ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-26811269,26811269,,10.1111/pin.12387,Interaction between thyrocytes and adipose tissue in vitro.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-26304770,26304770,PMC4579044,10.1002/stem.2125,NEDD4 Regulates PAX7 Levels Promoting Activation of the Differentiation Program in Skeletal Muscle Precursors.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC4579044.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-26196842,26196842,PMC4615524,10.1097/SHK.0000000000000444,Skeletal Muscle Loss is Associated with TNF Mediated Insufficient Skeletal Myogenic Activation After Burn.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC4615524.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-26024302,26024302,,10.1021/acs.chemrestox.5b00036,Arsenic and Its Methylated Metabolites Inhibit the Differentiation of Neural Plate Border Specifier Cells.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-25912758,25912758,,10.1016/j.humpath.2015.01.007,The significance of Pax2 expression in the ureter epithelium of children with vesicoureteric reflux.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
