paper_id,pmid,doi,title,abstract,year,journal,authors,source_query,retrieval_batch,record_path
pmid-27038421,27038421,10.3382/ps/pew116,Mild heat stress enhances differentiation and proliferation of Japanese quail myoblasts and enhances slow muscle fiber characteristics.,"The objective of this study was to investigate the effect of mild heat stress on muscle fiber hyperplastic and hypertrophic growth in quail primary myogenic cells to better understand the mechanisms leading to increased skeletal muscle development in avian embryos incubated at a higher temperature. Compared to control cultures maintained at 37°C, incubation at 39°C enhanced myotube length (P < 0.01) and diameter (P < 0.001) at 3 days after differentiation (D3). This enlargement of the myotubes incubated at 39°C can be explained by differences in the fusion index (56.7 vs. 46.2%, P < 0.05) and nuclei number per myotube (18.1 vs. 10.8, P < 0.001) compared to the control cells at D3. Additionally, a higher density of myotubes at D3 in cultures exposed to a higher temperature were related to higher levels of Pax-7 (P < 0.05) compared to the control cells incubated continuously at 37°C. These results indicated a higher proliferative capacity in cells exposed to mild heat stress compared to the control cells. On the other hand, mild heat stress enhanced protein levels of slow myosin heavy chain isoform (P < 0.01) and cytochrome c oxidase subunit IV (P < 0.01) compared to the control cells at D3. These discrepancies in protein expression indicated maintenance of slow muscle fiber type characteristics in myotubes incubated at 39°C. Our results suggest that mild heat stress plays a significant role in myogenic mechanisms related to muscle mass and development.",2016,Poultry science,Choi YM;Chen PR;Shin S;Zhang J;Hwang S;Lee K,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-27038421.json
pmid-26920892,26920892,10.1158/1078-0432.CCR-15-2260,Low-Dose Histone Deacetylase Inhibitor Treatment Leads to Tumor Growth Arrest and Multi-Lineage Differentiation of Malignant Rhabdoid Tumors.,"PURPOSE: Malignant rhabdoid tumor (MRT) and atypical teratoid rhabdoid tumors (ATRT) are rare aggressive undifferentiated tumors primarily affecting the kidney and CNS of infants and young children. MRT are almost exclusively characterized by homozygous deletion or inactivation of the chromatin remodeling gene SMARCB1 SMARCB1 protein loss leads to direct impairment of chromatin remodeling and we have previously reported a role for this protein in histone acetylation. This provided the rationale for investigating the therapeutic potential of histone deactylase inhibitors (HDACi) in MRT.

EXPERIMENTAL DESIGN: Whereas previously HDACis have been used at doses and schedules that induce cytotoxicity, in the current studies we have tested the hypothesis, both in vitro and in vivo, that sustained treatment of human MRT with low-dose HDACi can lead to sustained cell growth arrest and differentiation.

RESULTS: Sustained low-dose panobinostat (LBH589) treatment led to changes in cellular morphology associated with a marked increase in the induction of neural, renal, and osteoblast differentiation pathways. Genome-wide transcriptional profiling highlighted differential gene expression supporting multilineage differentiation. Using mouse xenograft models, sustained low-dose LBH589 treatment caused tumor growth arrest associated with tumor calcification detectable by X-ray imaging. Histological analysis of LBH589-treated tumors revealed significant regions of ossification, confirmed by Alizarin Red staining. Immunohistochemical analysis showed increased TUJ1 and PAX2 staining suggestive of neuronal and renal differentiation, respectively.

CONCLUSIONS: Low-dose HDACi treatment can terminally differentiate MRT tumor cells and reduce their ability to self-renew. The use of low-dose HDACi as a novel therapeutic approach warrants further investigation. Clin Cancer Res; 22(14); 3560-70. ©2016 AACR.",2016,Clinical cancer research : an official journal of the American Association for Cancer Research,Muscat A;Popovski D;Jayasekara WS;Rossello FJ;Ferguson M;Marini KD;Alamgeer M;Algar EM;Downie P;Watkins DN;Cain JE;Ashley DM,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-26920892.json
pmid-26800876,26800876,10.4049/jimmunol.1500897,Hepatocyte Nuclear Factor 1A Is a Cell-Intrinsic Transcription Factor Required for B Cell Differentiation and Development in Mice.,"The hepatocyte NF (HNF) family of transcription factors regulates the complex gene networks involved in lipid, carbohydrate, and protein metabolism. In humans, HNF1A mutations cause maturity onset of diabetes in the young type 3, whereas murine HNF6 participates in fetal liver B lymphopoiesis. In this study, we have identified a crucial role for the prototypical member of the family HNF1A in adult bone marrow B lymphopoiesis. HNF1A(-/-) mice exhibited a clear reduction in total blood and splenic B cells and a further pronounced one in transitional B cells. In HNF1A(-/-) bone marrow, all B cell progenitors-from pre-pro-/early pro-B cells to immature B cells-were dramatically reduced and their proliferation rate suppressed. IL-7 administration in vivo failed to boost B cell development in HNF1A(-/-) mice, whereas IL-7 stimulation of HNF1A(-/-) B cell progenitors in vitro revealed a marked impairment in STAT5 phosphorylation. The B cell differentiation potential of HNF1A(-/-) common lymphoid progenitors was severely impaired in vitro, and the expression of the B lymphopoiesis-promoting transcription factors E2A, EBF1, Pax5, and Bach2 was reduced in B cell progenitors in vivo. HNF1A(-/-) bone marrow chimera featured a dramatic defect in B lymphopoiesis recapitulating that of global HNF1A deficiency. The HNF1A(-/-) lymphopoiesis defect was confined to B cells as T lymphopoiesis was unaffected, and bone marrow common lymphoid progenitors and hematopoietic stem cells were even increased. Our data demonstrate that HNF1A is an important cell-intrinsic transcription factor in adult B lymphopoiesis and suggest the IL-7R/STAT5 module to be causally involved in mediating its function.",2016,"Journal of immunology (Baltimore, Md. : 1950)",von Wnuck Lipinski K;Sattler K;Peters S;Weske S;Keul P;Klump H;Heusch G;Göthert JR;Levkau B,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-26800876.json
pmid-26798350,26798350,10.1155/2016/1035374,Dual Inhibition of Activin/Nodal/TGF-β and BMP Signaling Pathways by SB431542 and Dorsomorphin Induces Neuronal Differentiation of Human Adipose Derived Stem Cells.,"Damage to the nervous system can cause devastating diseases or musculoskeletal dysfunctions and transplantation of progenitor stem cells can be an excellent treatment option in this regard. Preclinical studies demonstrate that untreated stem cells, unlike stem cells activated to differentiate into neuronal lineage, do not survive in the neuronal tissues. Conventional methods of inducing neuronal differentiation of stem cells are complex and expensive. We therefore sought to determine if a simple, one-step, and cost effective method, previously reported to induce neuronal differentiation of embryonic stem cells and induced-pluripotent stem cells, can be applied to adult stem cells. Indeed, dual inhibition of activin/nodal/TGF-β and BMP pathways using SB431542 and dorsomorphin, respectively, induced neuronal differentiation of human adipose derived stem cells (hADSCs) as evidenced by formation of neurite extensions, protein expression of neuron-specific gamma enolase, and mRNA expression of neuron-specific transcription factors Sox1 and Pax6 and matured neuronal marker NF200. This process correlated with enhanced phosphorylation of p38, Erk1/2, PI3K, and Akt1/3. Additionally, in vitro subcutaneous implants of SB431542 and dorsomorphin treated hADSCs displayed significantly higher expression of active-axonal-growth-specific marker GAP43. Our data offers novel insights into cell-based therapies for the nervous system repair.",2016,Stem cells international,Madhu V;Dighe AS;Cui Q;Deal DN,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-26798350.json
pmid-26798058,26798058,10.5966/sctm.2015-0266,Concise Review: Epigenetic Regulation of Myogenesis in Health and Disease.,"Skeletal muscle regeneration is initiated by satellite cells, a population of adult stem cells that reside in the muscle tissue. The ability of satellite cells to self-renew and to differentiate into the muscle lineage is under transcriptional and epigenetic control. Satellite cells are characterized by an open and permissive chromatin state. The transcription factor Pax7 is necessary for satellite cell function. Pax7 is a nodal factor regulating the expression of genes associated with satellite cell growth and proliferation, while preventing differentiation. Pax7 recruits chromatin modifiers to DNA to induce expression of specific target genes involved in myogenic commitment following asymmetric division of muscle stem cells. Emerging evidence suggests that replacement of canonical histones with histone variants is an important regulatory mechanism controlling the ability of satellite cells and myoblasts to differentiate. Differentiation into the muscle lineage is associated with a global gene repression characterized by a decrease in histone acetylation with an increase in repressive histone marks. However, genes important for differentiation are upregulated by the specific action of histone acetyltransferases and other chromatin modifiers, in combination with several transcription factors, including MyoD and Mef2. Treatment with histone deacetylase (HDAC) inhibitors enhances muscle regeneration and is considered as a therapeutic approach in the treatment of muscular dystrophy. This review describes the recent findings on epigenetic regulation in satellite stem cells and committed myoblasts. The potential of epigenetic drugs, such as HDAC inhibitors, as well as their molecular mechanism of action in muscle cells, will be addressed.",2016,Stem cells translational medicine,Sincennes MC;Brun CE;Rudnicki MA,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-26798058.json
pmid-26755736,26755736,10.14814/phy2.12675,Possible role for nephron-derived angiotensinogen in angiotensin-II dependent hypertension.,"The role of intranephron angiotensinogen (AGT) in blood pressure (BP) regulation is not fully understood. Previous studies showed that proximal tubule-specific overexpression of AGT increases BP, whereas proximal tubule-specific deletion of AGT did not alter BP. The latter study may not have completely eliminated nephron AGT production; in addition, BP was only assessed on a normal salt diet. To evaluate this issue in greater detail, we developed mice with inducible nephron-wide AGT deletion. Mice were generated which were hemizygous for the Pax8-rtTA and LC-1 transgenes and homozygous for loxP-flanked AGT alleles to achieve nephron-wide AGT disruption after doxycycline induction. Compared to controls, AGT knockout (KO) mice demonstrated markedly reduced renal AGT immunostaining, mRNA, and protein levels; unexpectedly AGT KO mice had reduced AGT mRNA levels in the liver along with 50% reduction in plasma AGT levels. BP was significantly lower in the AGT KO mice compared to controls fed a normal, low, or high Na(+) intake, with the highest BP reduction on a low Na(+) diet. Regardless of Na(+) intake, AGT KO mice had higher plasma renin concentration (PRC) and markedly reduced urinary AGT levels compared to controls. Following angiotensin-II (Ang-II) infusion, AGT KO mice demonstrated an attenuated hypertensive response despite similar suppression of PRC in the two groups. Taken together, these data suggest that nephron-derived AGT may be involved in Ang-II-dependent hypertension, however, a clear role for nephron-derived AGT in physiological BP regulation remains to be determined.",2016,Physiological reports,Ramkumar N;Stuart D;Calquin M;Wang S;Niimura F;Matsusaka T;Kohan DE,"(""PAX8""[Title/Abstract] OR ""PAX-8""[Title/Abstract] OR ""paired box 8""[Title/Abstract] OR ""paired-box gene 8""[Title/Abstract]) AND (""protein stability""[Title/Abstract] OR ""protein levels""[Title/Abstract] OR stabilization[Title/Abstract] OR destabilization[Title/Abstract] OR degradation[Title/Abstract] OR turnover[Title/Abstract] OR ""half-life""[Title/Abstract] OR ubiquitin*[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract]) NOT ""PAX8-AS1""[Title/Abstract]",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-26755736.json
pmid-26740569,26740569,10.1242/bio.012450,BRE facilitates skeletal muscle regeneration by promoting satellite cell motility and differentiation.,"The function of the Bre gene in satellite cells was investigated during skeletal muscle regeneration. The tibialis anterior leg muscle was experimentally injured in Bre knockout mutant (BRE-KO) mice. It was established that the accompanying muscle regeneration was impaired as compared with their normal wild-type counterparts (BRE-WT). There were significantly fewer pax7(+) satellite cells and smaller newly formed myofibers present in the injury sites of BRE-KO mice. Bre was required for satellite cell fusion and myofiber formation. The cell fusion index and average length of newly-formed BRE-KO myofibers were found to be significantly reduced as compared with BRE-WT myofibers. It is well established that satellite cells are highly invasive which confers on them the homing ability to reach the muscle injury sites. Hence, we tracked the migratory behavior of these cells using time-lapse microscopy. Image analysis revealed no difference in directionality of movement between BRE-KO and BRE-WT satellite cells but there was a significant decrease in the velocity of BRE-KO cell movement. Moreover, chemotactic migration assays indicated that BRE-KO satellite cells were significantly less responsive to chemoattractant SDF-1α than BRE-WT satellite cells. We also established that BRE normally protects CXCR4 from SDF-1α-induced degradation. In sum, BRE facilitates skeletal muscle regeneration by enhancing satellite cell motility, homing and fusion.",2016,Biology open,Xiao L;Lee KK,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-26740569.json
pmid-26679610,26679610,10.1152/japplphysiol.00175.2015,Acupuncture plus low-frequency electrical stimulation (Acu-LFES) attenuates denervation-induced muscle atrophy.,"Muscle wasting occurs in a variety of clinical situations, including denervation. There is no effective pharmacological treatment for muscle wasting. In this study, we used a tibial nerve denervation model to test acupuncture plus low-frequency electric stimulation (Acu-LFES) as a therapeutic strategy for muscle atrophy. Acupuncture needles were connected to an SDZ-II electronic acupuncture device delivering pulses at 20 Hz and 1 mA; the treatment was 15 min daily for 2 wk. Acu-LFES prevented soleus and plantaris muscle weight loss and increased muscle cross-sectional area in denervated mice. The abundances of Pax7, MyoD, myogenin, and embryonic myosin heavy chain were significantly increased by Acu-LFES in both normal and denervated muscle. The number of central nuclei was increased in Acu-LFES-treated muscle fibers. Phosphorylation of Akt was downregulated by denervation leading to a decline in muscle mass; however, Acu-LFES prevented the denervation-induced decline largely by upregulation of the IGF-1 signaling pathway. Acu-LFES reduced the abundance of muscle catabolic proteins forkhead O transcription factor and myostatin, contributing to the attenuated muscle atrophy. Acu-LFES stimulated the expression of macrophage markers (F4/80, IL-1b, and arginase-1) and inflammatory cytokines (IL-6, IFNγ, and TNFα) in normal and denervated muscle. Acu-LFES also stimulated production of the muscle-specific microRNAs miR-1 and miR-206. We conclude that Acu-LFES is effective in counteracting denervation-induced skeletal muscle atrophy and increasing muscle regeneration. Upregulation of IGF-1, downregulation of myostatin, and alteration of microRNAs contribute to the attenuation of muscle atrophy in denervated mice.",2016,"Journal of applied physiology (Bethesda, Md. : 1985)",Su Z;Hu L;Cheng J;Klein JD;Hassounah F;Cai H;Li M;Wang H;Wang XH,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-26679610.json
pmid-26619121,26619121,10.1172/JCI81655,TRAF6 regulates satellite stem cell self-renewal and function during regenerative myogenesis.,"Satellite cells are a stem cell population within adult muscle and are responsible for myofiber regeneration upon injury. Satellite cell dysfunction has been shown to underlie the loss of skeletal muscle mass in many acquired and genetic muscle disorders. The transcription factor paired box-protein-7 (PAX7) is indispensable for supplementing the reservoir of satellite cells and driving regeneration in normal and diseased muscle. TNF receptor-associated factor 6 (TRAF6) is an adaptor protein and an E3 ubiquitin ligase that mediates the activation of multiple cell signaling pathways in a context-dependent manner. Here, we demonstrated that TRAF6-mediated signaling is critical for homeostasis of satellite cells and their function during regenerative myogenesis. Selective deletion of Traf6 in satellite cells of adult mice led to profound muscle regeneration defects and dramatically reduced levels of PAX7 and late myogenesis markers. TRAF6 was required for the activation of MAPKs ERK1/2 and JNK1/2, which in turn activated the transcription factor c-JUN, which binds the Pax7 promoter and augments Pax7 expression. Moreover, TRAF6/c-JUN signaling repressed the levels of the microRNAs miR-1 and miR-206, which promote differentiation, to maintain PAX7 levels in satellite cells. We also determined that satellite cell-specific deletion of Traf6 exaggerates the dystrophic phenotype in the mdx (a mouse model of Duchenne muscular dystrophy) mouse by blunting the regeneration of injured myofibers. Collectively, our study reveals an essential role for TRAF6 in satellite stem cell function.",2016,The Journal of clinical investigation,Hindi SM;Kumar A,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-26619121.json
pmid-26587692,26587692,10.1097/CMR.0000000000000212,Haplosufficiency of PAX3 for melanoma development in Tyr: NRASQ61K; Cdkn2a-/- mice allows identification and sorting of melanoma cells using a Pax3GFP reporter allele.,"The role of the Pax3 gene in embryonic development of pigment cells is well characterized. By contrast, the function of Pax3 in melanoma development is controversial. Indeed, data obtained from cultured cells suggest that PAX3 may contribute to melanomagenesis. PAX3 is found to be overexpressed in melanomas and also in nevi compared with normal skin samples. Pax3 homozygous loss of function is embryonic lethal. To assess the role of Pax3 in melanoma development in vivo, we analyzed Pax3 haploinsufficiency in a mouse model of melanoma predisposition. The Pax3(GFP/+) knock-in reporter system was combined with the Tyr::NRAS(Q61K); Cdkn2a(-/-) mouse melanoma model. Melanoma development was followed over 18 months. Histopathological, immunohistochemical, and molecular analyses of lesions at different stages of melanoma progression were carried out. Fluorescence-activated cell sorting on GFP of cells from primary or metastatic melanoma was followed by ex-vivo transformation tests and in-vivo passaging. We report here that Tyr::NRAS(Q61K); Cdkn2a(-/-); Pax3(GFP/+) mice developed metastasizing melanoma as their Tyr::NRAS(Q61K); Cdkn2a(-/-); littermates. Histopathology showed no differences between the two genotypes, although Pax3 mRNA and PAX3 protein levels in Pax3(GFP/+) lesions were reduced by half. The Pax3(GFP) allele proved to be a convenient marker to identify and directly sort heterogeneous populations of melanoma cells within the tumor bulk at each stage of melanoma progression. This new mouse model represents an accurate and reproducible means for identifying melanoma cells in vivo to study the mechanisms of melanoma development.",2016,Melanoma research,Campagne C;Reyes-Gomez E;Loiodice S;Gadin S;Ezagal J;Bernex F;Abitbol M;Louise A;Beermann F;Panthier JJ;Aubin-Houzelstein G;Egidy G,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-26587692.json
pmid-26518055,26518055,10.1093/toxsci/kfv233,Monomethylarsonous acid (MMA+3) Inhibits IL-7 Signaling in Mouse Pre-B Cells.,"Our previously published data show that As(+3) in vivo and in vitro, at very low concentrations, inhibits lymphoid, but not myeloid stem cell development in mouse bone marrow. We also showed that the As(+3) metabolite, monomethylarsonous acid (MMA(+3)), was responsible for the observed pre-B cell toxicity caused by As(+3). Interleukin-7 (IL-7) is the primary growth factor responsible for pre-lymphoid development in mouse and human bone marrow, and Signal Transducer and Activator of Transcription 5 (STAT5) is a transcriptional factor in the IL-7 signaling pathway. We found that MMA(+3) inhibited STAT5 phosphorylation at a concentration as low as 50 nM in mouse bone marrow pre-B cells. Inhibition of STAT5 phosphorylation by As(+3) occurred only at a concentration of 500 nM. In the IL-7 dependent mouse pre-B 2E8 cell line, we also found selective inhibition of STAT5 phosphorylation by MMA(+3), and this inhibition was dependent on effects on JAK3 phosphorylation. IL-7 receptor expression on 2E8 cell surface was also suppressed by 50 nM MMA(+3) at 18 h. As further evidence for the inhibition of STAT5, we found that the induction of several genes required in B cell development, cyclin D1, E2A, EBF1, and PAX5, were selectively inhibited by MMA(+3). Since 2E8 cells lack the enzymes responsible for the conversion of As(+3) to MMA(+3) in vitro, the results of these studies suggest that As(+3) induced inhibition of pre-B cell formation in vivo is likely dependent on the formation of MMA(+3) which in turn inhibits IL-7 signaling at several steps in mouse pre-B cells.",2016,Toxicological sciences : an official journal of the Society of Toxicology,Ezeh PC;Xu H;Lauer FT;Liu KJ;Hudson LG;Burchiel SW,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-26518055.json
