paper_id,pmid,title,evidence_tier,evidence_type,directness,target_centrality,evidence_summary,supporting_text_locator,query_feedback_signal,review_confidence
pmid-39539894,39539894,Role of Immunotherapy in Conjunction With the Surgical Treatment of Breast Cancer: Preoperative and Postoperative Applications.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, refractory, synergistic, combination, her2, fgfr.",full text: Introduction and background,none,high
pmid-39469631,39469631,Effects of BYL-719 (alpelisib) on human breast cancer stem cells to overcome drug resistance in human breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, combination, mapk, erk, rtk.",full text: 1 Introduction,none,high
pmid-39456616,39456616,"Functional Assessments of Gynecologic Cancer Models Highlight Differences Between Single-Node Inhibitors of the PI3K/AKT/mTOR Pathway and a Pan-PI3K/mTOR Inhibitor, Gedatolisib.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, gdc-0077, resistance, adaptive resistance, sensitivity, synergy, synergistic.",full text: 1. Introduction,none,high
pmid-39442533,39442533,Multi-disciplinary team approach for pediatric hemimegalencephaly: Insights from a single institutional case series.,direct,bypass_signaling,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, refractory, akt, mtor, endocrine, mutation, pik3ca.",full text: INTRODUCTION,none,high
pmid-39429931,39429931,"Development, cross-validation and greenness assessment of capillary electrophoresis method for determination of ALP in pharmaceutical dosage forms - an alternative to liquid chromatography.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, sensitivity, combination, mek, her2, endocrine, fulvestrant, pik3ca.",full text: Introduction,none,high
pmid-39409880,39409880,PLK1 Inhibitor Onvansertib Enhances the Efficacy of Alpelisib in PIK3CA-Mutated HR-Positive Breast Cancer Resistant to Palbociclib and Endocrine Therapy: Preclinical Insights.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, resistance, resistant, acquired resistance, sensitivity, sensitization, synergy.",full text: 1. Introduction,none,high
pmid-39376013,39376013,Alpelisib and Immunotherapy: A Promising Combination for Recurrent and Metastatic Squamous Cell Carcinoma of the Head and Neck.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, acquired resistance, synergistic, combination, adaptive, bypass, mapk.",full text: Introduction,none,high
pmid-39253474,39253474,Mechanistic modeling of cell viability assays with in silico lineage tracing.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, mek, erk, her2, erbb, egfr.",full text: Introduction,none,high
pmid-39244005,39244005,Combined inhibition of CDK4/6 and AKT is highly effective against the luminal androgen receptor (LAR) subtype of triple negative breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, inavolisib, resistance, resistant, sensitivity, synergy, synergistic.",full text: Introduction,none,high
pmid-39241211,39241211,"Imlunestrant, an Oral Selective Estrogen Receptor Degrader, as Monotherapy and in Combination With Targeted Therapy in Estrogen Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Advanced Breast Cancer: Phase Ia/Ib EMBER Study.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, combination, her2, akt, mtor.",full text: INTRODUCTION,none,high
pmid-39236276,39236276,"Phase I/Ib Trial of Inavolisib Plus Palbociclib and Endocrine Therapy for PIK3CA-Mutated, Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Advanced or Metastatic Breast Cancer.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, resistance, acquired resistance, synergistic, combination, adaptive, her2.",full text: INTRODUCTION,none,high
pmid-39229338,39229338,Free energy landscape of the PI3Kα C-terminal activation.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: rly-2608, combination, rtk, akt, mtor, mutation, mutant, pik3ca.",full text: Introduction,none,high
pmid-39107782,39107782,Enhanced anti-tumor effects by combination of tucatinib and radiation in HER2-overexpressing human cancer cell lines.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, sensitization, sensitize, combination, mapk.",full text: Background,none,high
pmid-39070139,39070139,"Phase Ib and pharmacokinetics study of alpelisib, a PIK3CA inhibitor, and capecitabine in patients with advanced solid tumors.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, refractory, synergy, synergistic, combination, mek, erk.",full text: Introduction,none,high
pmid-39005364,39005364,Influenza A defective viral genomes and non-infectious particles are increased by host PI3K inhibition via anti-cancer drug alpelisib.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, combination, erk, akt, mutation, combination.",full text: Introduction,none,high
pmid-38952553,38952553,The somatic mutation profile of estrogen receptor-positive HER2-negative metastatic breast cancer in Brazilian patients.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, resistance, resistant, combination, her2, erbb, akt.",full text: Introduction,none,high
pmid-38927964,38927964,Resistance to Targeted Inhibitors of the PI3K/AKT/mTOR Pathway in Advanced Oestrogen-Receptor-Positive Breast Cancer.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, resistance, resistant, acquired resistance, sensitivity, synergy, combination.",full text: 1. Introduction,none,high
pmid-38901667,38901667,FOXK2 amplification promotes breast cancer development and chemoresistance.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, sensitivity, sensitize, sensitizes, synergy.",full text: Introduction,none,high
pmid-38880808,38880808,Targeted therapy for capillary-venous malformations.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, sensitivity, combination, akt, mtor, mutation, mutant, biomarker.",full text: Introduction,none,high
pmid-38839777,38839777,Gedatolisib shows superior potency and efficacy versus single-node PI3K/AKT/mTOR inhibitors in breast cancer models.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, adaptive resistance, sensitivity, combination, feedback, reactivation, adaptive.",full text: Introduction,none,high
pmid-38819400,38819400,Oral Estrogen Receptor PROTAC Vepdegestrant (ARV-471) Is Highly Efficacious as Monotherapy and in Combination with CDK4/6 or PI3K/mTOR Pathway Inhibitors in Preclinical ER+ Breast Cancer Models.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, resistance, resistant, refractory, synergy, synergistic, combination.",full text: Introduction,none,high
pmid-38811535,38811535,Combined inhibition of class 1-PI3K-alpha and delta isoforms causes senolysis by inducing p21(WAF1/CIP1) proteasomal degradation in senescent cells.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitize, synergistic, combination, rtk, akt.",full text: Introduction,none,high
pmid-38800404,38800404,"Next generation selective estrogen receptor degraders in postmenopausal women with advanced-stage hormone receptors-positive, HER2-negative breast cancer.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, combination, her2, endocrine, estrogen receptor.",full text: Introduction,none,high
pmid-38791602,38791602,EGFR and PI3K Signalling Pathways as Promising Targets on Circulating Tumour Cells from Patients with Metastatic Gastric Adenocarcinoma.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, sensitivity, synergistic, combination, mapk, mek.",full text: 1. Introduction,none,high
pmid-38746323,38746323,The CTLH Ubiquitin Ligase Substrates ZMYND19 and MKLN1 Negatively Regulate mTORC1 at the Lysosomal Membrane.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, synergistic, combination, mapk, akt, mtor.",full text: Introduction,none,high
pmid-38722288,38722288,The combination of breast cancer PDO and mini-PDX platform for drug screening and individualized treatment.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, refractory, sensitivity, synergistic, combination, mapk.",full text: INTRODUCTION,none,high
pmid-38700982,38700982,Methylation of the chromatin modifier KMT2D by SMYD2 contributes to therapeutic response in hormone-dependent breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, sensitivity, sensitize, sensitizes, combination, erk.",full text: INTRODUCTION,none,high
pmid-38614093,38614093,Arachidonic acid released by PIK3CA mutant tumor cells triggers malignant transformation of colonic epithelium by inducing chromatin remodeling.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, synergistic, combination, akt.",full text: Introduction,none,high
pmid-38576565,38576565,Synergistic effects of the combination of trametinib and alpelisib in anaplastic thyroid cancer with BRAF and PI3KCA co-mutations.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, refractory, synergistic, combination, mapk, mek, erk.",full text: Introduction,none,high
pmid-38473737,38473737,Real-World Data and Clinical Implications of Next-Generation Sequencing (NGS)-Based Analysis in Metastatic Breast Cancer Patients.,direct,bypass_signaling,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, mek, her2, erbb, egfr, fgfr.",full text: 1. Introduction,none,high
pmid-38439079,38439079,A risk analysis of alpelisib-induced hyperglycemia in patients with advanced solid tumors and breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, combination, her2, endocrine, fulvestrant, letrozole, aromatase.",full text: Background,none,high
pmid-38375032,38375032,Concomitant inhibition of PI3K/mTOR signaling pathways boosts antiproliferative effects of lanreotide in bronchopulmonary neuroendocrine tumor cells.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, sensitize, synergistic, combination.",full text: Introduction,none,high
pmid-38310289,38310289,Integrating cfDNA liquid biopsy and organoid-based drug screening reveals PI3K signaling as a promising therapeutic target in colorectal cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, insensitive, sensitivity, combination, erbb, egfr, akt.",full text: Introduction,none,high
pmid-38286037,38286037,β1 integrin mediates unresponsiveness to PI3Kα inhibition for radiochemosensitization of 3D HNSCC models.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, acquired resistance, sensitivity, sensitization, sensitize, sensitizes, synergistic.",full text: Introduction,none,high
pmid-38273040,38273040,Integrative modeling uncovers p21-driven drug resistance and prioritizes therapies for PIK3CA-mutant breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, sensitivity, sensitize, sensitizes.",full text: Introduction,none,high
pmid-38219706,38219706,Evolutionary dynamics of tipifarnib in HRAS mutated head and neck squamous cell carcinoma.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, refractory, synergy, synergistic, combination, feedback.",full text: Introduction,none,high
pmid-38164185,38164185,MRCK as a Potential Target for Claudin-Low Subtype of Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, synergistic, combination, bypass, her2.",full text: Introduction,none,high
pmid-37916958,37916958,Allosteric PI3Kα Inhibition Overcomes On-target Resistance to Orthosteric Inhibitors Mediated by Secondary PIK3CA Mutations.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, inavolisib, gdc-0077, rly-2608, resistance, acquired resistance, sensitivity.",full text: INTRODUCTION,none,high
pmid-37916956,37916956,"Discovery and Clinical Proof-of-Concept of RLY-2608, a First-in-Class Mutant-Selective Allosteric PI3Kα Inhibitor That Decouples Antitumor Activity from Hyperinsulinemia.",direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, rly-2608, resistance, combination, mek, erk, her2, akt.",full text: INTRODUCTION,none,high
pmid-38796763,38796763,[Toxic manifestations of alpelisib in endocrinology. Description of the clinical case].,background,context_only,incidental,incidental,Full text is mainly background or broad pathway context without enough PI3K-alpha inhibitor resistance or sensitization evidence for final inclusion.,full text: АКТУАЛЬНОСТЬ,tighten_query,medium
pmid-38288105,38288105,Dual inhibition of atypical PKC signaling and PI3K/Akt signaling dysregulates c-Myc to induce apoptosis in clear cell Renal Cell Carcinoma.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, synergistic, combination, feedback, mapk, mek.",full text: Introduction,none,high
pmid-37934115,37934115,CRISPR Screening Identifies Mechanisms of Resistance to KRASG12C and SHP2 Inhibitor Combinations in Non-Small Cell Lung Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, adaptive resistance, insensitive, sensitivity, sensitize, synergy, synergistic.",full text: Introduction,none,high
pmid-37874915,37874915,Mutant PIK3CA is a targetable driver alteration in histiocytic neoplasms.,exclude,off_scope,incidental,incidental,Drop: full text is dominated by non-mechanistic or off-scope material rather than PI3K-alpha inhibitor resistance/sensitization evidence.,full text: CD11c-cre-Rosa26-Pik3caH1047R knockin mouse model generation and monitoring,tighten_query,medium
pmid-37835582,37835582,"Combined PI3K Inhibitor and Eribulin Enhances Anti-Tumor Activity in Preclinical Models of Paclitaxel-Resistant, PIK3CA-Mutated Endometrial Cancer.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, sensitivity, synergistic, combination, her2.",full text: 1. Introduction,none,high
pmid-37779427,37779427,To Tip or Not to Tip: A New Combination for Precision Medicine in Head and Neck Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, synergy, synergistic, combination, rebound, reactivation, mapk.",full text: Comment,none,high
pmid-37743730,37743730,"Incidence, risk factors, and management of alpelisib-associated hyperglycemia in metastatic breast cancer.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, combination, feedback, her2, akt, endocrine.",full text: Introduction,none,high
pmid-37725704,37725704,The Next-Generation Oral Selective Estrogen Receptor Degrader Camizestrant (AZD9833) Suppresses ER+ Breast Cancer Growth and Overcomes Endocrine and CDK4/6 Inhibitor Resistance.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, insensitive, refractory, sensitivity, combination.",full text: Introduction,none,high
pmid-37712948,37712948,Hemifacial myohyperplasia is due to somatic muscular PIK3CA gain-of-function mutations and responds to pharmacological inhibition.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, combination, akt, mtor, endocrine, mutation.",full text: Introduction,none,high
pmid-37623743,37623743,"STX-478, a Mutant-Selective, Allosteric PI3Kα Inhibitor Spares Metabolic Dysfunction and Improves Therapeutic Response in PI3Kα-Mutant Xenografts.",direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, gdc-0077, rly-2608, resistance, sensitivity, combination, erk.",full text: INTRODUCTION,none,high
pmid-37566008,37566008,MAGI1 Prevents Senescence and Promotes the DNA Damage Response in ER(+) Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, sensitivity, sensitize, sensitizes, synergistic.",full text: 1. Introduction,none,high
pmid-37553597,37553597,BYL719 reverses gefitinib-resistance induced by PI3K/AKT activation in non-small cell lung cancer cells.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, insensitive, sensitivity, synergistic, combination, bypass.",full text: Introduction,none,high
pmid-37511178,37511178,Real-World Use of Highly Sensitive Liquid Biopsy Monitoring in Metastatic Breast Cancer Patients Treated with Endocrine Agents after Exposure to Aromatase Inhibitors.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, resistance, resistant, acquired resistance, sensitivity, combination, adaptive.",full text: 1. Introduction,none,high
pmid-37501404,37501404,Activation of the EGFR/PI3K/AKT pathway limits the efficacy of trametinib treatment in head and neck cancer.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, sensitize, synergy, synergistic.",full text: Introduction,none,high
pmid-37493631,37493631,CBF-Beta Mitigates PI3K-Alpha-Specific Inhibitor Killing through PIM1 in PIK3CA-Mutant Gastric Cancer.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, gdc-0077, rly-2608, resistance, resistant, acquired resistance, sensitivity.",full text: INTRODUCTION,none,high
pmid-37477144,37477144,Efficacy of combined targeted therapy with PI3K and CDK4/6 or PARP and WEE1 inhibitors in neuroblastoma cell lines.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistant, refractory, sensitivity, synergy, synergistic, combination, fgfr.",full text: Introduction,none,high
pmid-37469415,37469415,The effect of the alpha-specific PI3K inhibitor alpelisib combined with anti-HER2 therapy in HER2+/PIK3CA mutant breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, sensitivity, synergy, synergistic.",full text: Introduction,none,high
pmid-37427101,37427101,"Targeted treatment in a case series of AR+, HRAS/PIK3CA co-mutated salivary duct carcinoma.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, combination, her2, fgfr, mutation, mutant.",full text: Introduction,none,high
pmid-37398114,37398114,FOXK2 amplification and overexpression promotes breast cancer development and chemoresistance.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, sensitivity, sensitize, sensitizes, synergy.",full text: Introduction,none,high
pmid-37380669,37380669,Targeted treatment of severe vascular malformations harboring PIK3CA and TEK mutations with alpelisib is highly effective with limited toxicity.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, combination, mapk, mek, akt, mtor, mutation, pik3ca.",full text: Introduction,none,high
pmid-37348428,37348428,P110α inhibitor alpelisib exhibits a synergistic effect with pyrotinib and reverses pyrotinib resistant in HER2+ breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, sensitivity, synergistic, combination, feedback.",full text: Introduction,none,high
pmid-37339176,37339176,Tipifarnib Potentiates the Antitumor Effects of PI3Kα Inhibition in PIK3CA- and HRAS-Dysregulated HNSCC via Convergent Inhibition of mTOR Activity.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, adaptive resistance, refractory, sensitivity, synergy, synergistic, combination.",full text: Introduction,none,high
pmid-37166793,37166793,Survival Outcomes in Patients With Hormone Receptor-Positive Metastatic Breast Cancer With Low or No ERBB2 Expression Treated With Targeted Therapies Plus Endocrine Therapy.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, refractory, combination, her2, erbb, endocrine, estrogen receptor, fulvestrant.",full text: Introduction,none,high
pmid-37163178,37163178,Treating Alpelisib-Induced Hyperinsulinemia in Patients with Advanced Breast Cancer - A Real-Life Experience.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitize, combination, her2, insulin receptor, igf1r, estrogen receptor.",full text: Introduction,none,high
pmid-37044095,37044095,N-acetylcysteine overcomes NF1 loss-driven resistance to PI3Kα inhibition in breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, sensitization, sensitize, sensitizes.",full text: Introduction,none,high
pmid-36998707,36998707,Anti-tumor effects of low-dose metronomic vinorelbine in combination with alpelisib in breast cancer cells.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, sensitization, synergistic, combination, erk.",full text: Introduction,none,high
pmid-36913051,36913051,"Antitumor activity of the PI3K δ-sparing inhibitor MEN1611 in PIK3CA mutated, trastuzumab-resistant HER2 + breast cancer.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, inavolisib, resistance, resistant, acquired resistance, refractory, sensitivity.",full text: Introduction,none,high
pmid-36901954,36901954,Drugging the PI3K/AKT/mTOR Pathway in ER+ Breast Cancer.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, sensitivity, sensitize, synergistic, combination.",full text: 1. Introduction,none,high
pmid-36900375,36900375,Discovering Synergistic Compounds with BYL-719 in PI3K Overactivated Basal-like PDXs.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, synergy, synergistic, combination, her2.",full text: 1.1. Etiology of Triple Negative Breast Cancer in the US,none,high
pmid-36863843,36863843,PIK3CA copy-number gain and inhibitors of the PI3K/AKT/mTOR pathway in triple-negative breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, sensitivity, combination, mapk, mek, her2, erbb, egfr.",full text: INTRODUCTION,none,high
pmid-36825198,36825198,Evaluation of PIK3CA mutations in advanced ER+/HER2-breast cancer in Portugal - U-PIK Project.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, combination, her2, egfr, akt, mtor.",full text: Introduction,none,high
pmid-36805958,36805958,Tumor and Stromal Cell Targeting with Nintedanib and Alpelisib Overcomes Intrinsic Bladder Cancer Resistance.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, sensitize, sensitizes, synergy, synergistic.",full text: INTRODUCTION,none,high
pmid-36402737,36402737,The mutational profiles and corresponding therapeutic implications of PI3K mutations in cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, refractory, combination, her2, akt, mtor, fulvestrant.",full text: Introduction,none,high
pmid-36321996,36321996,Biology and Targetability of the Extended Spectrum of PIK3CA Mutations Detected in Breast Carcinoma.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, acquired resistance, sensitivity, combination, her2, fgfr.",full text: Introduction,none,high
pmid-38089455,38089455,Expert consensus on the clinical application of PI3K/AKT/mTOR inhibitors in the treatment of advanced breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, inavolisib, resistance, resistant, acquired resistance, refractory, sensitivity.",full text: INTRODUCTION,none,high
pmid-36970726,36970726,Targeting MLL Methyltransferases Enhances the Antitumor Effects of PI3K Inhibition in Hormone Receptor-positive Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, synergy, synergistic, combination, feedback, erbb.",full text: Introduction,none,high
pmid-36923283,36923283,A Phase IB Trial of the PI3K Inhibitor Alpelisib and Weekly Cisplatin in Patients with Solid Tumor Malignancies.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, refractory, sensitize, synergistic, combination, egfr.",full text: Introduction,none,high
pmid-36612130,36612130,The FDA-Approved Drug Pyrvinium Selectively Targets ER(+) Breast Cancer Cells with High INPP4B Expression.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, refractory, sensitivity, combination, feedback, akt.",full text: 1. Introduction,none,high
pmid-36612094,36612094,"Targeted Therapy with PI3K, PARP, and WEE1 Inhibitors and Radiotherapy in HPV Positive and Negative Tonsillar Squamous Cell Carcinoma Cell Lines Reveals Synergy while Effects with APR-246 Are Limited.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, insensitive, sensitivity, sensitization, synergy, synergistic.",full text: 1. Introduction,none,high
pmid-36579519,36579519,PIK3CAMutations in Breast Cancer Subtypes Other Than HR-Positive/HER2-Negative.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, resistance, resistant, acquired resistance, refractory, sensitivity, sensitize.",full text: 1. Introduction,none,high
pmid-36490341,36490341,PIK3CA gain-of-function mutation in adipose tissue induces metabolic reprogramming with Warburg-like effect and severe endocrine disruption.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, combination, feedback, insulin receptor.",full text: Mouse model of adipose tissue overgrowth,none,high
pmid-36428975,36428975,Analytical Performance of Next-Generation Sequencing and RT-PCR on Formalin-Fixed Paraffin-Embedded Tumor Tissues for PIK3CA Testing in HR+/HER2- Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, combination, her2, akt, mtor, endocrine.",full text: 1. Introduction,none,high
pmid-36387506,36387506,Chip-based digital Polymerase Chain Reaction as quantitative technique for the detection of PIK3CA mutations in breast cancer patients.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, her2, akt, mtor, estrogen receptor.",full text: Introduction,none,high
pmid-36292649,36292649,Alpelisib Efficacy in Hormone Receptor-Positive HER2-Negative PIK3CA-Mutant Advanced Breast Cancer Post-Everolimus Treatment.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, combination, her2, akt, mtor, endocrine, fulvestrant.",full text: 1. Introduction,none,high
pmid-36139608,36139608,Co-Targeting MAP Kinase and Pi3K-Akt-mTOR Pathways in Meningioma: Preclinical Study of Alpelisib and Trametinib.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, refractory, combination, feedback, mapk, mek, erk.",full text: 1. Introduction,none,high
